-22.33898567924902,138.0952683996805,7.661014320750979,168.0952683996805|today,temperature|today,temperature,barometer|barometer,humidity
62.15567351264093,149.91226852987188,92.15567351264093,179.91226852987188|temperature,barometer|temperature,barometer,humidity|humidity,slowly
-72.51761609658777,39.864990988754016,-42.51761609658777,69.86499098875402|rain,today|barometer,humidity,slowly|temperature,barometer
-76.3582757346564,178.16367267668744,-46.3582757346564,208.16367267668744|rising,today|rain,today,temperature|temperature,barometer
-4.935311664403756,131.7645698122057,25.064688335596244,161.7645698122057|temperature,humidity|rising,today,temperature|hourly,pressure
-86.92929386092092,-147.40737746110725,-56.92929386092092,-117.40737746110725|falling,rain|falling,rain,today|today,temperature
65.79375876747119,-135.32288962080872,95.79375876747119,-105.32288962080872|humidity,hourly|humidity,hourly,pressure|pressure,slowly
1.6103274642457563,169.67904625498784,31.610327464245756,199.67904625498784|hourly,pressure|temperature,humidity,hourly|slowly,gust
-78.67409943917033,89.40512550323848,-48.674099439170334,119.40512550323848|rain,rising|rain,rising,today|today,temperature
-53.068743283127446,-101.15751224859768,-23.068743283127446,-71.15751224859768|km,today|hourly,pressure,slowly|temperature,barometer
51.113634816117354,96.54917026385414,81.11363481611735,126.54917026385414|rain,km|pressure,slowly,gust|today,temperature
25.202281843575918,4.062231540958692,55.20228184357592,34.06223154095869|2,temperature|rain,km,rising|humidity,hourly
-65.04414535428876,96.12707055854264,-35.04414535428876,126.12707055854264|rain,km|watch,walking,dead|rising,today
-2.5134414280949926,-96.57773115585658,27.486558571905007,-66.57773115585658|km,rising|falling,rain,km|today,temperature
-79.5990139906135,24.093260972580623,-49.5990139906135,54.09326097258062|rain,falling|chapter,2,insidious|temperature,humidity
30.471238372668708,-154.52120930900048,60.47123837266871,-124.52120930900048|falling,temperature|rain,km,today|humidity,hourly
-53.80470383718841,129.2066162628459,-23.804703837188413,159.2066162628459|falling,rain|km,today,temperature|km,today
-88.36153084882058,138.26198929616265,-58.36153084882058,168.26198929616265|falling,2|amazing,watch,follow|temperature,humidity
20.956554238550993,151.23440432729979,50.95655423855099,181.23440432729979|rain,falling|falling,temperature,humidity|2,temperature
59.78662550632845,74.88804681356999,89.78662550632845,104.88804681356999|big,yellow|2,temperature,humidity|taxi,benzin
-5.133307418423456,-149.7310151591168,24.866692581576544,-119.7310151591168|began,workout|km,rising,today|follow,live
13.23633132714896,-0.8288596330341136,43.23633132714896,29.171140366965886|running,began|rain,falling,temperature|workout,follow
1.4152816920614981,66.9728091718111,31.415281692061498,96.9728091718111|today,temperature|walking,dead,watching|weather,barometer
40.10666186355655,125.28943197585107,70.10666186355655,155.28943197585107|chapter,2|trend,alert,trends|insidious,watching
-3.911019990582332,104.85664264042646,26.088980009417668,134.85664264042646|temperature,barometer|rain,falling,2|humidity,ene
17.722686232115308,67.47303588214089,47.72268623211531,97.47303588214089|trending,1st|trending,1st,topic|topic,appears
39.39038408223439,-131.7654076107276,69.39038408223439,-101.7654076107276|world,outdoors|falling,2,temperature|weather,follow
-28.483714439070354,68.84620178885262,1.5162855609296457,98.84620178885262|boo,correct|awards,hop,hip|answer,minutes
-57.31702657811702,-56.710988042998906,-27.317026578117023,-26.710988042998906|trending,1st|rising,temperature,humidity|topic,people
-52.292051406516315,162.96955697732733,-22.292051406516315,192.96955697732733|1st,topic|fifteen,twitter,nicest|people,mention
37.09714167294777,74.7170577647515,67.09714167294777,104.7170577647515|temperature,weather|feel,type,make|barometer,humidity
38.60809675454465,-82.70706484800547,68.60809675454465,-52.70706484800547|1st,topic|yellow,taxi,benzin|appears,mention
-81.90441931064147,-13.280055034959815,-51.90441931064147,16.719944965040185|deg,today|back,send,people|temperature,barometer
-15.447857199828363,-85.35718397731515,14.552142800171637,-55.357183977315145|world,cool|began,workout,follow|style,place
-58.71543649677766,104.63493216313105,-28.715436496777663,134.63493216313105|cool,style|workout,follow,live|place,hot
-57.715565245119976,-32.967131065549324,-27.715565245119976,-2.9671310655493244|art,world|running,began,workout|cool,style
38.67094796725874,12.299190917146177,68.67094796725874,42.29919091714618|style,place|walking,back,dead|hot,follow
16.03185224520068,-174.5001266758228,46.03185224520068,-144.5001266758228|made,topic|kindly,back,follow|tweets,users
68.80303259235342,150.27364869751233,98.80303259235342,180.27364869751233|barometer,humidity|world,outdoors,weather|slowly,gust
34.5587305249383,-149.66846822816493,64.5587305249383,-119.66846822816493|cloudy,2|cloudy,2,revenge|revenge,watching
-50.90336749929286,-38.65586260599892,-20.903367499292862,-8.65586260599892|humidity,hourly|2,insidious,watching|pressure,gust
45.17050029133512,177.96673273420527,75.17050029133512,207.96673273420527|installer,dish|trend,tweet,published|jobs,technician
4.1360620404852,-137.74394241705542,34.1360620404852,-107.74394241705542|hour,humidity|temperature,weather,barometer|pressure,cest
43.93424385607881,164.01271870889212,73.93424385607881,194.01271870889212|workout,cycling|today,temperature,weather|follow,live
59.852974667114665,-15.571972737701316,89.85297466711467,14.428027262298684|began,workout|boo,correct,answer|cycling,follow
-29.689899347351982,-103.76205443083526,0.31010065264801767,-73.76205443083526|hotels,weather|cloudy,meatballs,2|check,food
80.22428992686073,-58.57122494996847,110.22428992686073,-28.571224949968467|rain,falling|rain,2,rising|rate,today
43.9383354196369,-162.93676400194568,73.9383354196369,-132.93676400194568|visiting,hotels|barometer,humidity,ene|weather,check
