11.952112600501607,148.74667918376844,41.95211260050161,178.74667918376844|today,temperature|photo,posted|barometer,humidity,slowly
-19.232807883101316,9.639062089624588,10.767192116898684,39.63906208962459|rain,today|walking,dead|temperature,barometer,humidity
34.40812905691277,-159.62983226699592,64.40812905691277,-129.62983226699592|rising,today|back,follow|temperature,barometer,humidity
-56.19293975865293,-83.80378267743156,-26.192939758652933,-53.803782677431556|temperature,humidity|today,temperature|hourly,pressure,slowly
-75.13991673169936,-10.976985411320783,-45.13991673169936,19.023014588679217|humidity,hourly|barometer,humidity|pressure,slowly,gust
-75.01809410888843,70.90593539860501,-45.018094108888434,100.90593539860501|falling,rain|temperature,barometer|today,temperature,barometer
-49.94050552465095,-122.20302247262845,-19.940505524650952,-92.20302247262845|rain,rising|ice,cream|today,temperature,barometer
-67.43630514545511,-40.91059678126183,-37.43630514545511,-10.91059678126183|km,today|hate,people|temperature,barometer,humidity
36.718905695122146,120.4000175858717,66.71890569512215,150.4000175858717|rain,km|shit,fuck|today,temperature,barometer
24.790796744656348,159.11692748853966,54.79079674465635,189.11692748853966|2,temperature|holy,shit|humidity,hourly,pressure
15.218896851740027,107.06489366862428,45.21889685174003,137.06489366862428|km,rising|back,text|today,temperature,barometer
-83.2041638402315,-164.63440908324293,-53.2041638402315,-134.63440908324293|rain,km|falling,rain|rising,today,temperature
-0.5091804493087722,-173.01455217593258,29.490819550691228,-143.01455217593258|falling,temperature|humidity,slowly|humidity,hourly,pressure
-69.24208692189438,56.98267801490314,-39.24208692189438,86.98267801490314|rain,falling|rain,today|temperature,humidity,hourly
72.99771675720024,34.1276583984737,102.99771675720024,64.1276583984737|rain,falling|makes,feel|2,temperature,humidity
32.80514302649365,16.039985538105554,62.80514302649365,46.039985538105554|falling,2|feel,make|temperature,humidity,hourly
-66.90079014876852,-160.44875006437658,-36.90079014876852,-130.44875006437658|falling,rain|people,make|km,today,temperature
-44.63062684897416,-14.421697997047517,-14.63062684897416,15.578302002952483|rising,temperature|late,night|humidity,hourly,pressure
-40.92562664440485,80.91707331505143,-10.92562664440485,110.91707331505143|fifteen,twitter|today,tomorrow|nicest,back,send
79.49558151446308,156.20537818237426,109.49558151446308,186.20537818237426|twitter,nicest|rising,today|back,send,people
-87.31001671847343,38.644276835030865,-57.310016718473435,68.64427683503087|running,began|night,tomorrow|workout,follow,live
-71.9656963664304,119.32484668072317,-41.96569636643039,149.32484668072317|today,temperature|tomorrow,back|barometer,humidity,ene
-45.56032213250339,-161.77950737609868,-15.560322132503387,-131.77950737609868|trending,1st|made,night|topic,people,mention
-42.3037299406806,-34.262581146271856,-12.303729940680597,-4.262581146271856|today,temperature|bitch,fuck|weather,barometer,humidity
83.44298157066112,119.45722453906433,113.44298157066112,149.45722453906433|ese,today|hate,fucking|temperature,barometer,humidity
75.62408857490041,-179.7299897100719,105.62408857490041,-149.7299897100719|trending,1st|rain,rising|topic,appears,mention
-15.518665609141124,-133.97822189517615,14.481334390858876,-103.97822189517615|deg,today|gonna,tomorrow|temperature,barometer,humidity
-55.5632957770325,-143.74767940970924,-25.5632957770325,-113.74767940970924|world,cool|bad,feel|style,place,hot
-8.238415030615684,-87.63391791010233,21.761584969384316,-57.633917910102326|art,world|today,feel|cool,style,place
-81.37190123216278,148.0744576367564,-51.371901232162784,178.0744576367564|dish,jobs|gonna,today|technician,satellite,utilities
-44.26431352364948,-179.7881811192359,-14.264313523649477,-149.7881811192359|rain,2|temperature,humidity|rising,temperature,humidity
54.7524817024632,-74.2766188090318,84.7524817024632,-44.2766188090318|cool,style|rain,km|place,hot,follow
86.66860053899373,103.04033713059039,116.66860053899373,133.0403371305904|cloudy,2|slowly,gust|revenge,watching,leftovers
38.003989011180124,-27.89006026036199,68.00398901118012,2.1099397396380084|temperature,humidity|shit,feel|hourly,pressure,gust
66.63476292827553,174.57497254368764,96.63476292827553,204.57497254368764|installer,dish|bitch,shit|jobs,technician,satellite
